Publisher,AdWords Posting URL,Ad Planner Name,Type,Category,Has Advertising,Text,Image,Audio,Video,Rich Media,Expandable,Comp Index,Audience Reach,Audience UV (users),Region UV (users),Region PV,
,,domain: jurnalul.ro,[D],Reference > General Reference > Dictionaries & Encyclopedias,Yes,Yes,Yes,No,No,No,No,100,8.6%,"690,000","690,000","7,400,000",
,,domain: dragoste24.com,[D],People & Society > Religion & Belief > Christianity,No,No,No,No,No,No,No,100,8.5%,"690,000","690,000","3,200,000",
,,domain: scritube.com,[D],Business & Industrial,Yes,No,No,No,No,No,No,100,8.5%,"690,000","690,000","1,800,000",
,,domain: tocmai.ro,[D],Real Estate > Apartments & Residential Rentals,Yes,Yes,728x90 ,No,No,728x90 ,No,100,8.5%,"690,000","690,000","45,000,000",
,,domain: mediafax.ro,[D],World Localities > Europe > Southeastern Europe > Romania,Yes,No,No,No,No,No,No,100,8.5%,"690,000","690,000","4,600,000",
,,domain: avocatnet.ro,[D],Business & Industrial > Business Services,Yes,No,160x600 300x100 300x250 468x60 728x90 ,No,No,No,No,99,8.4%,"680,000","690,000","4,600,000",
,,domain: pgmediaserve.com,[D],,No,No,No,No,No,No,No,100,8.4%,"680,000","680,000","1,500,000",
,,domain: imdb.com,[D],Arts & Entertainment > Movies > Movie Reference,Yes,Yes,160x600 300x40 300x250 642x40 728x90 1008x60 ,No,No,No,No,99,8.4%,"680,000","680,000","13,000,000",
,,domain: kudika.ro,[D],People & Society > Religion & Belief > Astrology & Divination,Yes,Yes,No,No,No,No,No,99,8.3%,"670,000","680,000","6,800,000",
,,domain: badoo.com,[D],Online Communities > Dating & Personals,Yes,No,No,No,No,No,No,100,7.8%,"630,000","630,000","55,000,000",
,,domain: calificativ.ro,[D],Online Communities,Yes,No,No,No,No,No,No,100,7.8%,"630,000","630,000","4,700,000",
,,domain: clubafaceri.ro,[D],Business & Industrial,Yes,Yes,120x829 120x830 160x600 300x250 336x280 468x60 500x350 647x150 728x90 970x120 971x150 971x200 1260x150 ,No,No,300x250 336x280 728x90 ,300x250 336x280 728x90 ,100,7.7%,"620,000","620,000","3,200,000",
