Site Name,Category,Composition Index,Audience Reach,Audience Unique Users,Country Unique Users,Country Page Views,GCN Text,GCN Images,GCN Videos,GCN Gadgets,GCN Impressions/Day
fotolog.com.ar,/Online Communities/Blogging Resources & Services /Online Communities/Online Journals & Personal Sites /Photo & Video/Photo & Video Sharing,76,1.5,150000,200000,4600000,Yes,,,,10K - 100K
msgpluslive.es,/Internet/Web Services/Email & Messaging /Internet/File Sharing & Hosting,69,1.5,150000,220000,1300000,Yes,468x60 728x90,,468x60 728x90,100K - 500K
metacafe.com,/Entertainment/Multimedia Content/Video Clips & Movie Downloads /Photo & Video/Photo & Video Sharing /Online Communities,76,1.5,150000,200000,2000000,Yes,300x250 728x90,,300x250 728x90,10M - 20M
yoreparo.com,/Computers & Electronics/Hardware /Computers & Electronics/Consumer Electronics,76,1.5,150000,200000,1800000,Yes,160x600 300x250 336x280 468x60 728x90,,160x600 300x250 336x280 468x60 728x90,100K - 500K
tagged.com,/Online Communities/Social Networks,69,1.4,140000,200000,31000000,Yes,160x600 300x250 336x280 450x50 468x60 728x90,,160x600 300x250 336x280 728x90,100M+
match.com,/Online Communities/Dating & Relationships,69,1.4,140000,200000,6200000,No,,,, --
adsrevenue.net,/Entertainment/Humor & Bizarre/Humor /Telecommunications/Mobile & Wireless/Mobile Phones,69,1.4,140000,200000,1500000,No,,,, --
deviantart.com,/Arts & Humanities/Visual Arts /Photo & Video/Photo & Video Sharing /Online Communities/Online Journals & Personal Sites,69,1.4,140000,200000,11000000,Yes,160x600 300x250 728x90,,160x600 300x250 728x90,10M - 20M
blogcindario.com,/Internet/Web Services /Online Communities/Blogging Resources & Services,69,1.4,140000,200000,840000,No,,,, --
publispain.com,/Entertainment /Reference/Online Directories,69,1.4,140000,200000,1600000,Yes,160x600 336x280 728x90,,160x600 336x280 728x90,100K - 500K
subdivx.com,/Entertainment/Movies,69,1.4,140000,200000,7500000,Yes,336x280,,336x280,100K - 500K
justin.tv,/Entertainment/Multimedia Content /Lifestyles/Men's Interests /Sports/Soccer /Photo & Video/Photo & Video Sharing /Online Communities/Social Networks,69,1.4,130000,200000,7500000,Yes,160x600 250x250 300x250 450x50 468x60 728x90,,160x600 250x250 300x250 468x60 728x90,10M - 20M
fulltono.com,/Entertainment/Music /Entertainment/Music/Music Streams & Downloads /Entertainment/Music/Lyrics & Tabs,69,1.4,130000,200000,11000000,No,,,, --
rollingstone.com.ar,/Entertainment/Music/Rock & Pop /News & Current Events/Magazines,69,1.4,130000,200000,1200000,Yes,,,,10K - 100K
planetadeletras.com,/Entertainment/Music,69,1.4,130000,200000,1500000,Yes,160x600 300x250 728x90,,160x600 300x250 728x90,500K - 1M
ole.com.ar,/Local/Regional Content/South America/Argentina /Sports/Soccer,63,1.3,120000,200000,1900000,No,,,, --
buscape.com.ar,/Computers & Electronics/Software/Audio & Multimedia /Entertainment/Multimedia Content/Video Clips & Movie Downloads /Photo & Video/Photo & Video Sharing,63,1.2,120000,200000,1300000,No,,,, --
imagebam.com,/Photo & Video/Photo & Video Sharing,63,1.2,120000,200000,3800000,No,,,, --
nocturnabsas.com.ar,/Entertainment/Music /Computers & Electronics /Entertainment/Clubs & Nightlife,57,1.1,110000,200000,1600000,Yes,160x600 300x250 336x280 728x90,,160x600 300x250 336x280 728x90,10K - 100K
dakar.com,/Sports/Motor Sports,57,1.1,110000,200000,6800000,No,,,, --
bitefight.org,/Entertainment/Movies /Sports/Combat Sports/Boxing,63,1.1,110000,180000,26000000,No,,,, --
meteofa.mil.ar,/Local/Weather /Local/Regional Content/South America/Argentina,57,1.1,110000,200000,1200000,No,,,, --
telexplorer.com.ar,/Reference/Online Directories,57,1.1,110000,200000,3800000,Yes,160x600 300x250 728x90,,160x600 300x250 728x90,100K - 500K
travian.com.ar,/Games/Video Games,57,1,100000,180000,26000000,No,,,, --
lanacion.com,/News & Current Events/Newspapers,57,1,100000,180000,1100000,No,,,, --
winamp.com,/Entertainment/Music /Computers & Electronics/Software/Audio & Multimedia /Entertainment/Music/Music Streams & Downloads,57,1,100000,180000,1600000,Yes,160x600 300x250 728x90,,160x600 300x250 728x90,1M - 2M
jorigames.com,/Games/Video Games /Internet/File Sharing & Hosting /Lifestyles/Kids & Teens /Telecommunications/Mobile & Wireless/Ringtones & Mobile Goodies,52,1,100000,200000,4600000,Yes,160x600 300x250 336x280 728x90,,160x600 300x250 336x280 728x90,500K - 1M
ebay.es,/Shopping/Auctions /Shopping/Shopping Portals & Search Engines /Local/Classifieds,52,1,100000,200000,1500000,No,,,, --
webconferencia.net,/Online Communities /Lifestyles,47,1,94000,200000,2000000,Yes,120x600 160x600 250x250 336x280 468x60 728x90,,120x600 160x600 250x250 336x280 468x60 728x90,10K - 100K
blogia.com,/Internet/Web Services,52,1,94000,180000,520000,No,,,, --
amigos.com,/Online Communities/Dating & Relationships /Lifestyles/Ethnic & Identity Groups/Latinos & Latin-Americans,52,0.9,94000,180000,3500000,Yes,,,,10K - 100K
garbarino.com.ar,/Sports/Basketball /Computers & Electronics /Home & Garden/Home Appliances,52,0.9,94000,180000,460000,No,,,, --
lukor.com,/Internet /Online Communities,52,0.9,93000,180000,470000,Yes,,,,100K - 500K
enplenitud.com,/Lifestyles/Women's Interests /Beauty & Personal Care,52,0.9,93000,180000,1500000,Yes,120x600 300x250 336x280 728x90,,120x600 300x250 336x280 728x90,100K - 500K
paginasblancas.com.ar,/Reference/Business & Personal Listings,52,0.9,93000,180000,3800000,No,,,, --
flodeo.com,/Online Communities/Blogging Resources & Services,52,0.9,92000,180000,3100000,Yes,120x600 300x250 728x90,,120x600 300x250 728x90,500K - 1M
despegar.com,/Travel /Travel/Air Travel /Travel/Hotels & Accommodations,52,0.9,92000,180000,3500000,No,,,, --
blinko-ar.com,/Telecommunications/Mobile & Wireless,52,0.9,92000,180000,900000,No,,,, --
rock.com.ar,/Entertainment/Music,52,0.9,92000,180000,1800000,Yes,,,,10K - 100K
easy.com.ar,/Industries/Construction & Maintenance/Building Materials /Home & Garden/Home Improvement,47,0.9,86000,180000,2600000,No,,,, --
emudesc.net,/Games/Video Games,47,0.9,85000,180000,2200000,Yes,336x280 728x90,,336x280 728x90,100K - 500K
mejorprecio.com.ar,/Shopping/Consumer Affairs & Product Reviews/Price Comparisons /Computers & Electronics/Hardware/Hardware Components/Chips & Processors,47,0.9,85000,180000,1300000,No,,,, --
